Time, Date, Light, Temperature, humidity
14:07:16, 30-6-2022,380,24.9,61
14:07:18, 30-6-2022,384,24.9,61
14:07:19, 30-6-2022,389,24.9,61
14:07:20, 30-6-2022,389,24.9,61
14:07:21, 30-6-2022,386,24.9,61
14:07:22, 30-6-2022,386,24.9,61
14:07:24, 30-6-2022,387,24.9,61
14:07:25, 30-6-2022,382,24.9,61
14:07:26, 30-6-2022,379,24.9,61
14:07:27, 30-6-2022,380,24.9,61
14:07:29, 30-6-2022,381,24.9,61
14:07:30, 30-6-2022,378,24.9,61
14:07:31, 30-6-2022,378,24.9,61
14:07:32, 30-6-2022,377,24.9,61
14:07:34, 30-6-2022,379,24.9,61
14:07:35, 30-6-2022,376,24.9,61
14:07:36, 30-6-2022,378,24.9,61
14:07:37, 30-6-2022,378,24.9,61
14:07:38, 30-6-2022,378,24.9,61
14:07:40, 30-6-2022,378,24.9,61
14:07:41, 30-6-2022,354,24.9,61
14:07:42, 30-6-2022,376,24.9,61
14:07:43, 30-6-2022,379,24.9,61
14:07:45, 30-6-2022,378,24.9,61
14:07:46, 30-6-2022,366,24.9,61
14:07:47, 30-6-2022,378,24.9,61
14:07:48, 30-6-2022,377,24.9,61
14:07:50, 30-6-2022,377,24.9,61
14:07:51, 30-6-2022,376,24.9,61
14:07:52, 30-6-2022,376,24.9,61
14:07:53, 30-6-2022,378,24.9,61
14:07:54, 30-6-2022,377,24.9,61
14:07:56, 30-6-2022,376,24.9,61
14:07:57, 30-6-2022,378,24.9,61
14:07:58, 30-6-2022,377,24.9,61
14:07:59, 30-6-2022,377,24.9,61
14:08:01, 30-6-2022,378,24.9,61
14:08:02, 30-6-2022,377,24.9,61
14:08:03, 30-6-2022,378,24.9,61
14:08:04, 30-6-2022,378,24.9,61
14:08:06, 30-6-2022,377,24.9,61
14:08:07, 30-6-2022,378,24.9,61
14:08:08, 30-6-2022,380,24.9,61
14:08:09, 30-6-2022,378,24.9,61
14:08:11, 30-6-2022,380,24.9,61
14:08:12, 30-6-2022,380,24.9,61
14:08:13, 30-6-2022,385,24.9,61
14:08:14, 30-6-2022,386,24.9,61
14:08:15, 30-6-2022,389,24.9,61
14:08:17, 30-6-2022,391,24.9,61
14:08:18, 30-6-2022,390,24.9,61
14:08:19, 30-6-2022,392,24.9,61
14:08:20, 30-6-2022,392,24.9,61
14:08:22, 30-6-2022,391,24.9,61
14:08:23, 30-6-2022,393,24.9,61
14:08:24, 30-6-2022,392,24.9,61
14:08:25, 30-6-2022,392,24.9,61
14:08:27, 30-6-2022,393,24.9,61
14:08:28, 30-6-2022,393,24.9,61
14:08:29, 30-6-2022,393,24.9,61
14:08:30, 30-6-2022,394,24.9,61
14:08:31, 30-6-2022,394,24.9,61
14:08:33, 30-6-2022,392,24.9,61
14:08:34, 30-6-2022,393,24.9,61
14:08:35, 30-6-2022,392,24.9,61
14:08:36, 30-6-2022,392,24.9,61
14:08:38, 30-6-2022,393,24.9,61
14:08:39, 30-6-2022,385,24.9,61
14:08:40, 30-6-2022,385,24.9,61
14:08:41, 30-6-2022,386,24.9,61
14:08:43, 30-6-2022,385,24.9,61
14:08:44, 30-6-2022,386,24.9,61
14:08:45, 30-6-2022,385,24.9,61
14:08:46, 30-6-2022,386,24.9,61
14:08:47, 30-6-2022,386,24.9,61
14:08:49, 30-6-2022,386,24.9,61
14:08:50, 30-6-2022,387,24.9,61
14:08:51, 30-6-2022,386,24.9,61
14:08:52, 30-6-2022,386,24.9,61
14:08:54, 30-6-2022,389,24.9,61
14:08:55, 30-6-2022,383,24.9,61
14:08:56, 30-6-2022,388,24.9,61
14:08:57, 30-6-2022,386,24.9,61
14:08:59, 30-6-2022,387,24.9,61
14:09:00, 30-6-2022,387,24.9,61
14:09:01, 30-6-2022,385,24.9,61
14:09:02, 30-6-2022,392,24.9,61
14:09:03, 30-6-2022,393,24.9,61
14:09:05, 30-6-2022,392,24.9,61
14:09:06, 30-6-2022,391,24.9,61
14:09:07, 30-6-2022,394,24.9,61
14:09:08, 30-6-2022,393,24.9,61
14:09:10, 30-6-2022,393,24.9,61
14:09:11, 30-6-2022,393,24.9,61
14:09:12, 30-6-2022,392,24.9,61
14:09:13, 30-6-2022,392,24.9,61
14:09:15, 30-6-2022,393,24.9,61
14:09:16, 30-6-2022,393,24.9,61
14:09:17, 30-6-2022,392,24.9,61
14:09:18, 30-6-2022,393,24.9,61
14:09:19, 30-6-2022,392,24.9,61
14:09:21, 30-6-2022,393,24.9,61
14:09:22, 30-6-2022,392,24.9,61
14:09:23, 30-6-2022,393,24.9,61
14:09:24, 30-6-2022,391,24.9,61
14:09:26, 30-6-2022,392,24.9,61
14:09:27, 30-6-2022,392,24.9,61
14:09:28, 30-6-2022,391,24.9,61
14:09:29, 30-6-2022,390,24.9,61
14:09:31, 30-6-2022,392,24.9,61
14:09:32, 30-6-2022,391,24.9,61
14:09:33, 30-6-2022,392,24.9,61
14:09:34, 30-6-2022,392,24.9,61
14:09:36, 30-6-2022,390,24.9,61
14:09:37, 30-6-2022,391,24.9,61
14:09:38, 30-6-2022,390,24.9,61
14:09:39, 30-6-2022,389,24.9,61
14:09:40, 30-6-2022,390,24.9,61
14:09:42, 30-6-2022,391,24.9,61
14:09:43, 30-6-2022,383,24.9,61
14:09:44, 30-6-2022,379,24.9,61
14:09:45, 30-6-2022,376,24.9,61
14:09:47, 30-6-2022,377,24.9,61
14:09:48, 30-6-2022,377,24.9,61
14:09:49, 30-6-2022,379,24.9,61
14:09:50, 30-6-2022,380,24.9,61
14:09:52, 30-6-2022,379,24.9,61
14:09:53, 30-6-2022,379,24.9,61
14:09:54, 30-6-2022,380,24.9,61
14:09:55, 30-6-2022,379,24.9,61
14:09:56, 30-6-2022,380,24.9,61
14:09:58, 30-6-2022,379,24.9,61
14:09:59, 30-6-2022,378,24.9,61
14:10:00, 30-6-2022,379,24.9,61
14:10:01, 30-6-2022,379,24.9,61
14:10:03, 30-6-2022,380,24.9,61
14:10:04, 30-6-2022,376,24.9,61
14:10:05, 30-6-2022,379,24.9,61
14:10:06, 30-6-2022,378,24.9,61
14:10:08, 30-6-2022,378,24.9,61
14:10:09, 30-6-2022,379,24.9,61
14:10:10, 30-6-2022,378,24.9,61
14:10:11, 30-6-2022,379,24.9,61
14:10:12, 30-6-2022,375,24.9,61
14:10:14, 30-6-2022,376,24.9,61
14:10:15, 30-6-2022,374,24.9,61
14:10:16, 30-6-2022,375,24.9,61
14:10:17, 30-6-2022,374,24.9,61
14:10:19, 30-6-2022,376,24.9,61
14:10:20, 30-6-2022,381,24.9,61
14:10:21, 30-6-2022,379,24.9,61
14:10:22, 30-6-2022,378,24.9,61
14:10:24, 30-6-2022,380,24.9,61
14:10:25, 30-6-2022,379,24.9,61
14:10:26, 30-6-2022,380,24.9,61
14:10:27, 30-6-2022,379,24.9,61
14:10:28, 30-6-2022,379,24.9,61
14:10:30, 30-6-2022,379,24.9,61
14:10:31, 30-6-2022,379,24.9,61
14:10:32, 30-6-2022,380,24.9,61
14:10:33, 30-6-2022,376,24.9,61
14:10:35, 30-6-2022,373,24.9,61
14:10:36, 30-6-2022,376,24.9,61
14:10:37, 30-6-2022,375,24.9,61
14:10:38, 30-6-2022,376,24.9,61
14:10:40, 30-6-2022,380,24.9,61
14:10:41, 30-6-2022,374,24.9,61
14:10:42, 30-6-2022,378,24.9,61
14:10:43, 30-6-2022,378,24.9,61
14:10:44, 30-6-2022,375,24.9,61
14:10:46, 30-6-2022,379,24.9,61
14:10:47, 30-6-2022,378,24.9,61
14:10:48, 30-6-2022,383,24.9,61
14:10:49, 30-6-2022,386,24.9,61
14:10:51, 30-6-2022,385,24.9,61
14:10:52, 30-6-2022,393,24.9,61
14:10:53, 30-6-2022,390,24.9,61
14:10:54, 30-6-2022,392,24.9,61
14:10:56, 30-6-2022,396,24.9,61
14:10:57, 30-6-2022,395,24.9,61
14:10:58, 30-6-2022,396,24.9,61
14:10:59, 30-6-2022,394,24.9,61
14:11:00, 30-6-2022,393,24.9,61
14:11:02, 30-6-2022,393,24.9,61
14:11:03, 30-6-2022,393,24.9,61
14:11:04, 30-6-2022,394,24.9,61
14:11:05, 30-6-2022,393,24.9,61
14:11:07, 30-6-2022,389,24.9,61
14:11:08, 30-6-2022,392,24.9,61
14:11:09, 30-6-2022,391,24.9,61
14:11:10, 30-6-2022,390,24.9,61
14:11:12, 30-6-2022,390,24.9,61
14:11:13, 30-6-2022,390,24.9,61
14:11:15, 30-6-2022,393,24.9,61
14:11:16, 30-6-2022,391,24.9,61
14:11:17, 30-6-2022,393,24.9,61
14:11:18, 30-6-2022,393,24.9,61
14:11:19, 30-6-2022,392,24.9,61
14:11:21, 30-6-2022,393,24.9,61
14:11:22, 30-6-2022,391,25,61
14:11:23, 30-6-2022,392,25,61
14:11:24, 30-6-2022,393,25,61
14:11:26, 30-6-2022,391,25,61
14:11:27, 30-6-2022,390,25,61
14:11:28, 30-6-2022,389,25,61
14:11:29, 30-6-2022,390,25,61
14:11:30, 30-6-2022,392,25,61
14:11:32, 30-6-2022,393,24.9,61
14:11:33, 30-6-2022,395,24.9,61
14:11:34, 30-6-2022,390,25,61
14:11:35, 30-6-2022,392,25,61
14:11:37, 30-6-2022,393,25,61
14:11:38, 30-6-2022,392,25,61
14:11:39, 30-6-2022,395,25,61
14:11:40, 30-6-2022,394,25,61
14:11:42, 30-6-2022,396,25,61
14:11:43, 30-6-2022,396,25,61
14:11:44, 30-6-2022,398,25,61
14:11:45, 30-6-2022,397,25,61
14:11:47, 30-6-2022,388,25,61
14:11:48, 30-6-2022,385,25,61
14:11:49, 30-6-2022,385,25,61
14:11:50, 30-6-2022,388,25,61
14:11:51, 30-6-2022,388,25,61
14:11:53, 30-6-2022,393,25,61
14:11:54, 30-6-2022,395,25,61
14:11:55, 30-6-2022,397,25,61
14:11:56, 30-6-2022,398,25,61
14:11:58, 30-6-2022,397,25,61
14:11:59, 30-6-2022,398,25,61
14:12:00, 30-6-2022,396,25,61
14:12:01, 30-6-2022,397,25,61
14:12:03, 30-6-2022,398,25,61
14:12:04, 30-6-2022,397,25,61
14:12:05, 30-6-2022,398,25,61
14:12:06, 30-6-2022,394,25,61
14:12:07, 30-6-2022,398,25,61
14:12:09, 30-6-2022,397,25,61
14:12:10, 30-6-2022,398,25,61
14:12:11, 30-6-2022,397,25,61
14:12:12, 30-6-2022,396,25,61
14:12:14, 30-6-2022,397,25,61
14:12:15, 30-6-2022,378,25,61
14:12:16, 30-6-2022,388,25,61
14:12:17, 30-6-2022,384,25,61
14:12:19, 30-6-2022,380,25,61
14:12:20, 30-6-2022,377,25,61
14:12:21, 30-6-2022,381,25,61
14:12:22, 30-6-2022,384,25,61
14:12:23, 30-6-2022,386,25,61
14:12:25, 30-6-2022,385,25,61
14:12:26, 30-6-2022,388,25,61
14:12:27, 30-6-2022,383,25,61
14:12:28, 30-6-2022,379,25,61
14:12:30, 30-6-2022,377,25,61
14:12:31, 30-6-2022,375,25,61
14:12:32, 30-6-2022,373,25,61
14:12:33, 30-6-2022,375,25,61
14:12:35, 30-6-2022,375,25,61
14:12:36, 30-6-2022,376,25,61
14:12:37, 30-6-2022,376,25,61
14:12:38, 30-6-2022,380,25,61
14:12:39, 30-6-2022,380,25,61
14:12:41, 30-6-2022,380,25,61
14:12:42, 30-6-2022,382,25,61
14:12:43, 30-6-2022,379,25,61
14:12:44, 30-6-2022,379,25,61
14:12:46, 30-6-2022,378,25,61
14:12:47, 30-6-2022,383,25,61
14:12:48, 30-6-2022,380,25,61
14:12:49, 30-6-2022,376,25,61
14:12:51, 30-6-2022,376,25,61
14:12:52, 30-6-2022,378,25,61
14:12:53, 30-6-2022,384,25,61
14:12:54, 30-6-2022,382,25,61
14:12:55, 30-6-2022,381,25,61
14:12:57, 30-6-2022,382,25,61
14:12:58, 30-6-2022,382,25,61
14:12:59, 30-6-2022,383,25,61
14:13:00, 30-6-2022,373,25,61
14:13:02, 30-6-2022,377,25,61
14:13:03, 30-6-2022,378,25,61
14:13:04, 30-6-2022,377,25,61
14:13:05, 30-6-2022,379,25,61
14:13:07, 30-6-2022,382,25,61
14:13:08, 30-6-2022,384,25,61
14:13:09, 30-6-2022,383,25,61
14:13:10, 30-6-2022,384,25,61
14:13:11, 30-6-2022,383,25,61
14:13:13, 30-6-2022,379,25,61
14:13:14, 30-6-2022,380,25,61
14:13:15, 30-6-2022,379,25,61
14:13:16, 30-6-2022,380,25,61
14:13:18, 30-6-2022,381,25,61
14:13:19, 30-6-2022,384,25,61
14:13:20, 30-6-2022,382,25,61
14:13:21, 30-6-2022,381,25,61
14:13:23, 30-6-2022,383,25,61
14:13:24, 30-6-2022,384,25,61
14:13:25, 30-6-2022,382,25,61
14:13:26, 30-6-2022,382,25,61
14:13:28, 30-6-2022,395,25,61
14:13:29, 30-6-2022,396,25,61
14:13:30, 30-6-2022,392,25,61
14:13:31, 30-6-2022,395,25,61
14:13:32, 30-6-2022,393,25,61
14:13:34, 30-6-2022,394,25,61
14:13:35, 30-6-2022,393,25.1,61
14:13:36, 30-6-2022,395,25.1,61
14:13:37, 30-6-2022,395,25,61
14:13:39, 30-6-2022,394,25,61
14:13:40, 30-6-2022,395,25.1,61
14:13:41, 30-6-2022,396,25.1,61
14:13:42, 30-6-2022,395,25.1,60
14:13:44, 30-6-2022,396,25.1,60
14:13:45, 30-6-2022,395,25.1,61
14:13:46, 30-6-2022,393,25.1,61
14:13:47, 30-6-2022,394,25.1,60
14:13:48, 30-6-2022,395,25.1,60
14:13:50, 30-6-2022,395,25.1,61
14:13:51, 30-6-2022,396,25.1,61
14:13:52, 30-6-2022,395,25.1,61
14:13:53, 30-6-2022,394,25.1,61
14:13:55, 30-6-2022,395,25.1,60
14:13:56, 30-6-2022,396,25.1,60
14:13:57, 30-6-2022,396,25.1,60
14:13:58, 30-6-2022,397,25.1,60
14:14:00, 30-6-2022,398,25.1,60
14:14:01, 30-6-2022,397,25.1,60
14:14:02, 30-6-2022,397,25.1,60
14:14:03, 30-6-2022,392,25.1,60
14:14:04, 30-6-2022,392,25.1,60
14:14:06, 30-6-2022,394,25.1,60
14:14:07, 30-6-2022,392,25.1,61
14:14:08, 30-6-2022,393,25.1,61
14:14:09, 30-6-2022,397,25.1,60
14:14:11, 30-6-2022,396,25.1,60
14:14:12, 30-6-2022,397,25.1,61
14:14:13, 30-6-2022,396,25.1,61
14:14:14, 30-6-2022,396,25.1,60
14:14:16, 30-6-2022,394,25.1,60
14:14:17, 30-6-2022,392,25.1,60
14:14:18, 30-6-2022,397,25.1,60
14:14:19, 30-6-2022,393,25.1,60
14:14:20, 30-6-2022,395,25.1,60
14:14:22, 30-6-2022,393,25.1,60
14:14:23, 30-6-2022,394,25.1,60
14:14:24, 30-6-2022,394,25.1,60
14:14:25, 30-6-2022,394,25.1,60
14:14:27, 30-6-2022,396,25.1,60
14:14:28, 30-6-2022,394,25.1,60
14:14:29, 30-6-2022,395,25.1,60
14:14:30, 30-6-2022,395,25.1,60
14:14:32, 30-6-2022,397,25.1,60
14:14:33, 30-6-2022,394,25.1,60
14:14:34, 30-6-2022,393,25.1,60
14:14:35, 30-6-2022,394,25.1,60
14:14:37, 30-6-2022,395,25.1,60
14:14:38, 30-6-2022,397,25.1,60
14:14:39, 30-6-2022,395,25.1,60
14:14:40, 30-6-2022,389,25.1,60
14:14:41, 30-6-2022,393,25.1,60
14:14:43, 30-6-2022,393,25.1,60
14:14:44, 30-6-2022,392,25.1,60
14:14:45, 30-6-2022,394,25.1,60
14:14:46, 30-6-2022,395,25.1,60
14:14:48, 30-6-2022,394,25.1,60
14:14:49, 30-6-2022,395,25.1,60
14:14:50, 30-6-2022,396,25.1,60
14:14:51, 30-6-2022,393,25.1,60
14:14:53, 30-6-2022,392,25.1,60
14:14:54, 30-6-2022,394,25.1,60
14:14:55, 30-6-2022,396,25.1,60
14:14:56, 30-6-2022,396,25.1,60
14:14:57, 30-6-2022,396,25.1,60
14:14:59, 30-6-2022,394,25.1,60
14:15:00, 30-6-2022,394,25.1,60
14:15:01, 30-6-2022,396,25.1,60
14:15:02, 30-6-2022,394,25.1,60
14:15:04, 30-6-2022,395,25.1,60
14:15:05, 30-6-2022,396,25.1,60
14:15:06, 30-6-2022,395,25.1,60
14:15:07, 30-6-2022,396,25.1,60
14:15:09, 30-6-2022,396,25.1,60
14:15:10, 30-6-2022,397,25.1,60
14:15:11, 30-6-2022,393,25.1,60
14:15:12, 30-6-2022,393,25.1,60
14:15:13, 30-6-2022,393,25.1,60
14:15:15, 30-6-2022,390,25.1,60
14:15:16, 30-6-2022,394,25.1,60
14:15:17, 30-6-2022,395,25.1,60
14:15:18, 30-6-2022,393,25.1,60
14:15:20, 30-6-2022,397,25.1,60
14:15:21, 30-6-2022,398,25.1,60
14:15:22, 30-6-2022,397,25.1,60
14:15:23, 30-6-2022,397,25.1,60
14:15:25, 30-6-2022,394,25.1,60
14:15:26, 30-6-2022,395,25.1,60
14:15:27, 30-6-2022,398,25.1,60
14:15:28, 30-6-2022,392,25.1,60
14:15:29, 30-6-2022,395,25.1,60
14:15:31, 30-6-2022,395,25.1,60
14:15:32, 30-6-2022,394,25.1,60
14:15:33, 30-6-2022,395,25.1,60
14:15:34, 30-6-2022,395,25.1,60
14:15:36, 30-6-2022,393,25.1,60
14:15:37, 30-6-2022,398,25.1,60
14:15:38, 30-6-2022,397,25.1,60
14:15:39, 30-6-2022,392,25.1,60
14:15:41, 30-6-2022,394,25.1,60
14:15:42, 30-6-2022,397,25.1,60
14:15:44, 30-6-2022,394,25.1,60
14:15:45, 30-6-2022,395,25.1,60
14:15:47, 30-6-2022,394,25.1,59
14:15:48, 30-6-2022,393,25.1,59
14:15:49, 30-6-2022,397,25.1,59
14:15:50, 30-6-2022,391,25.1,59
14:15:52, 30-6-2022,394,25.1,60
14:15:53, 30-6-2022,394,25.1,60
14:15:54, 30-6-2022,394,25.1,60
14:15:55, 30-6-2022,397,25.1,60
14:15:57, 30-6-2022,396,25.1,60
14:15:58, 30-6-2022,395,25.1,60
14:15:59, 30-6-2022,392,25.1,60
14:16:00, 30-6-2022,394,25.1,60
14:16:02, 30-6-2022,396,25.1,60
14:16:03, 30-6-2022,395,25.1,60
14:16:04, 30-6-2022,395,25.1,60
14:16:05, 30-6-2022,394,25.1,60
14:16:07, 30-6-2022,389,25.1,60
14:16:08, 30-6-2022,394,25.1,60
14:16:09, 30-6-2022,394,25.1,60
14:16:10, 30-6-2022,391,25.1,60
14:16:11, 30-6-2022,392,25.1,60
14:16:13, 30-6-2022,391,25.1,60
14:16:14, 30-6-2022,396,25.1,60
14:16:16, 30-6-2022,394,25.1,60
14:16:17, 30-6-2022,396,25.1,60
14:16:18, 30-6-2022,397,25.1,60
14:16:19, 30-6-2022,396,25.1,60
14:16:20, 30-6-2022,397,25.1,60
14:16:22, 30-6-2022,387,25.1,60
14:16:23, 30-6-2022,394,25.1,60
14:16:24, 30-6-2022,396,25.1,60
14:16:25, 30-6-2022,395,25.1,60
14:16:27, 30-6-2022,395,25.1,60
14:16:28, 30-6-2022,397,25.1,60
14:16:29, 30-6-2022,396,25.1,60
14:16:30, 30-6-2022,397,25.1,60
14:16:32, 30-6-2022,395,25.1,60
14:16:33, 30-6-2022,395,25.1,60
14:16:34, 30-6-2022,396,25.1,60
14:16:35, 30-6-2022,390,25.1,60
14:16:36, 30-6-2022,393,25.1,60
14:16:38, 30-6-2022,393,25.1,60
14:16:39, 30-6-2022,393,25.1,60
14:16:40, 30-6-2022,394,25.1,60
14:16:41, 30-6-2022,391,25.1,60
14:16:43, 30-6-2022,395,25.1,60
14:16:44, 30-6-2022,394,25.1,60
14:16:45, 30-6-2022,396,25.1,60
14:16:46, 30-6-2022,398,25.1,60
14:16:48, 30-6-2022,398,25.1,60
14:16:49, 30-6-2022,398,25.1,60
14:16:50, 30-6-2022,396,25.1,60
14:16:51, 30-6-2022,388,25.1,60
14:16:52, 30-6-2022,389,25.1,60
14:16:54, 30-6-2022,390,25.1,60
14:16:55, 30-6-2022,390,25.1,60
14:16:56, 30-6-2022,387,25.1,61
14:16:57, 30-6-2022,388,25.1,61
14:16:59, 30-6-2022,386,25.1,61
14:17:00, 30-6-2022,388,25.1,61
14:17:01, 30-6-2022,394,25.1,61
14:17:02, 30-6-2022,392,25.1,61
14:17:04, 30-6-2022,397,25.1,61
14:17:05, 30-6-2022,396,25.1,61
14:17:06, 30-6-2022,396,25.1,60
14:17:07, 30-6-2022,396,25.1,60
14:17:08, 30-6-2022,396,25.1,61
14:17:10, 30-6-2022,393,25.1,61
14:17:11, 30-6-2022,395,25.1,60
14:17:12, 30-6-2022,393,25.1,60
14:17:13, 30-6-2022,394,25.1,60
14:17:15, 30-6-2022,394,25.1,60
14:17:16, 30-6-2022,389,25.1,61
14:17:17, 30-6-2022,396,25.1,61
14:17:18, 30-6-2022,395,25.1,60
14:17:20, 30-6-2022,393,25.1,60
14:17:21, 30-6-2022,395,25.1,60
14:17:22, 30-6-2022,396,25.1,60
14:17:23, 30-6-2022,397,25.1,60
14:17:24, 30-6-2022,391,25.1,60
14:17:26, 30-6-2022,378,25.1,60
14:17:27, 30-6-2022,385,25.1,60
14:17:28, 30-6-2022,379,25.1,60
14:17:29, 30-6-2022,380,25.1,60
14:17:31, 30-6-2022,379,25.1,60
14:17:32, 30-6-2022,380,25.1,60
14:17:33, 30-6-2022,382,25.1,60
14:17:34, 30-6-2022,380,25.1,60
14:17:36, 30-6-2022,391,25.1,60
14:17:37, 30-6-2022,378,25.1,60
14:17:38, 30-6-2022,380,25.1,60
14:17:39, 30-6-2022,383,25.1,60
14:17:40, 30-6-2022,388,25.1,60
14:17:42, 30-6-2022,382,25.1,60
14:17:43, 30-6-2022,383,25.1,60
14:17:44, 30-6-2022,384,25.1,60
14:17:45, 30-6-2022,392,25.1,60
14:17:47, 30-6-2022,383,25.1,60
14:17:48, 30-6-2022,388,25.1,60
14:17:49, 30-6-2022,387,25.1,60
14:17:50, 30-6-2022,387,25.1,60
14:17:52, 30-6-2022,387,25.1,60
14:17:53, 30-6-2022,387,25.1,60
14:17:54, 30-6-2022,386,25.1,60
14:17:55, 30-6-2022,386,25.1,60
14:17:57, 30-6-2022,387,25.1,60
14:17:58, 30-6-2022,386,25.1,60
14:17:59, 30-6-2022,389,25.1,60
14:18:00, 30-6-2022,391,25.1,60
14:18:01, 30-6-2022,388,25.1,60
14:18:03, 30-6-2022,387,25.1,61
14:18:04, 30-6-2022,386,25.1,61
14:18:05, 30-6-2022,396,25.1,61
14:18:06, 30-6-2022,394,25.1,61
14:18:08, 30-6-2022,394,25.1,61
14:18:09, 30-6-2022,393,25.1,61
14:18:10, 30-6-2022,386,25.1,60
14:18:11, 30-6-2022,389,25.1,60
14:18:13, 30-6-2022,390,25.1,61
14:18:14, 30-6-2022,384,25.1,61
14:18:15, 30-6-2022,389,25.1,61
14:18:16, 30-6-2022,389,25.1,61
14:18:17, 30-6-2022,389,25.1,60
14:18:19, 30-6-2022,392,25.1,60
14:18:20, 30-6-2022,392,25.1,60
14:18:21, 30-6-2022,393,25.1,60
14:18:22, 30-6-2022,396,25.1,60
14:18:24, 30-6-2022,392,25.1,60
14:18:25, 30-6-2022,384,25.1,60
14:18:26, 30-6-2022,385,25.1,60
14:18:27, 30-6-2022,385,25.1,60
14:18:29, 30-6-2022,384,25.1,60
14:18:30, 30-6-2022,383,25.1,60
14:18:31, 30-6-2022,384,25.1,60
14:18:32, 30-6-2022,384,25.1,60
14:18:33, 30-6-2022,385,25.1,60
14:18:35, 30-6-2022,382,25.1,60
14:18:36, 30-6-2022,383,25.1,60
14:18:37, 30-6-2022,383,25.1,60
14:18:38, 30-6-2022,387,25.1,60
14:18:40, 30-6-2022,384,25.1,60
14:18:41, 30-6-2022,385,25.1,60
14:18:42, 30-6-2022,386,25.1,60
14:18:43, 30-6-2022,385,25.1,60
14:18:45, 30-6-2022,386,25.1,60
14:18:46, 30-6-2022,385,25.1,60
14:18:47, 30-6-2022,393,25.1,60
14:18:48, 30-6-2022,393,25.1,60
14:18:49, 30-6-2022,393,25.1,60
14:18:51, 30-6-2022,394,25.1,60
14:18:52, 30-6-2022,396,25.1,60
14:18:53, 30-6-2022,397,25.1,60
14:18:54, 30-6-2022,396,25.1,60
14:18:56, 30-6-2022,396,25.1,60
14:18:57, 30-6-2022,393,25.1,60
14:18:58, 30-6-2022,392,25.1,60
14:18:59, 30-6-2022,391,25.1,60
14:19:01, 30-6-2022,393,25.1,60
14:19:02, 30-6-2022,393,25.1,60
14:19:03, 30-6-2022,392,25.1,60
14:19:04, 30-6-2022,391,25.1,60
14:19:05, 30-6-2022,390,25.1,60
14:19:07, 30-6-2022,391,25.1,60
14:19:08, 30-6-2022,391,25.1,60
14:19:09, 30-6-2022,393,25.1,60
14:19:10, 30-6-2022,391,25.1,60
14:19:12, 30-6-2022,394,25.1,60
14:19:13, 30-6-2022,392,25.1,60
14:19:14, 30-6-2022,393,25.1,60
14:19:15, 30-6-2022,394,25.1,60
14:19:17, 30-6-2022,394,25.1,60
14:19:18, 30-6-2022,395,25.1,60
14:19:19, 30-6-2022,395,25.1,60
14:19:20, 30-6-2022,392,25.1,60
14:19:21, 30-6-2022,388,25.1,60
14:19:23, 30-6-2022,389,25.1,60
14:19:24, 30-6-2022,392,25.1,60
14:19:25, 30-6-2022,394,25.1,60
14:19:26, 30-6-2022,393,25.1,60
14:19:28, 30-6-2022,395,25.1,60
14:19:29, 30-6-2022,394,25.1,60
14:19:30, 30-6-2022,395,25.1,60
14:19:31, 30-6-2022,394,25.1,60
14:19:33, 30-6-2022,395,25.1,60
14:19:34, 30-6-2022,394,25.1,60
14:19:35, 30-6-2022,394,25.1,60
14:19:36, 30-6-2022,396,25.1,60
14:19:38, 30-6-2022,394,25.1,60
14:19:39, 30-6-2022,395,25.1,60
14:19:40, 30-6-2022,395,25.1,60
14:19:41, 30-6-2022,394,25.1,60
14:19:42, 30-6-2022,395,25.1,60
14:19:44, 30-6-2022,394,25.1,60
14:19:45, 30-6-2022,394,25.1,60
14:19:46, 30-6-2022,394,25.1,60
14:19:47, 30-6-2022,397,25.1,60
14:19:49, 30-6-2022,398,25.1,60
14:19:50, 30-6-2022,397,25.1,60
14:19:51, 30-6-2022,397,25.1,60
14:19:52, 30-6-2022,398,25.1,60
14:19:54, 30-6-2022,397,25.1,60
14:19:55, 30-6-2022,398,25.1,60
14:19:56, 30-6-2022,398,25.1,60
14:19:57, 30-6-2022,398,25.1,60
14:19:58, 30-6-2022,399,25.1,60
14:20:00, 30-6-2022,397,25.1,60
14:20:01, 30-6-2022,399,25.1,60
14:20:02, 30-6-2022,398,25.1,60
14:20:03, 30-6-2022,398,25.1,60
14:20:05, 30-6-2022,399,25.1,60
14:20:06, 30-6-2022,397,25.1,60
14:20:07, 30-6-2022,399,25.1,60
14:20:08, 30-6-2022,399,25.1,60
14:20:10, 30-6-2022,397,25.1,60
14:20:11, 30-6-2022,399,25.1,60
14:20:12, 30-6-2022,397,25.1,60
14:20:13, 30-6-2022,398,25.1,60
14:20:14, 30-6-2022,399,25.1,60
14:20:16, 30-6-2022,397,25.1,60
14:20:17, 30-6-2022,398,25.1,60
14:20:18, 30-6-2022,395,25.1,60
14:20:19, 30-6-2022,395,25.1,60
14:20:21, 30-6-2022,396,25.1,60
14:20:22, 30-6-2022,395,25.1,60
14:20:23, 30-6-2022,377,25.1,60
14:20:24, 30-6-2022,376,25.1,60
14:20:26, 30-6-2022,392,25.1,60
14:20:27, 30-6-2022,393,25.1,60
14:20:28, 30-6-2022,397,25.1,60
14:20:29, 30-6-2022,397,25.1,60
14:20:30, 30-6-2022,396,25.1,60
14:20:32, 30-6-2022,396,25.1,60
